artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
Jet,0.15017475,0.5352500000000001,231263.25,0.7659999999999998,0.0022915,0.12564999999999998,-4.885000000000002,0.0696,101.35225,0.4475000000000001,61.75,2,1,8
Jet Black Stare,8.25e-05,0.391,232387.0,0.871,0.0,0.13699999999999998,-3.196,0.0397,172.18400000000003,0.552,44.0,1,0,2
Jet Life,0.365,0.555,193735.0,0.598,0.0,0.0865,-7.3679999999999986,0.314,82.516,0.65,42.0,10,0,2
Jethro Tull,0.28665477777777776,0.4754222222222226,294493.4,0.5125333333333333,0.07230989755555546,0.19563888888888886,-11.749777777777775,0.06582777777777778,126.02658888888894,0.6459666666666669,33.18888888888889,5,1,180
Jets To Brazil,0.09882,0.4435,325300.0,0.4335,0.000616605,0.10495,-9.053,0.0302,105.64900000000002,0.275,42.5,9,1,4
Jetta,0.0761,0.459,189973.0,0.7959999999999999,0.00908,0.0633,-5.226,0.132,139.91299999999998,0.218,66.0,4,0,1
Jewel,0.6595646666666667,0.5136,234066.66666666663,0.3140666666666666,0.0010479866666666666,0.2394333333333334,-12.0566,0.038066666666666665,106.53666666666666,0.4216666666666665,45.13333333333333,7,1,30
Jewel Akens,0.585,0.8490000000000001,129245.0,0.521,0.0,0.106,-7.746,0.0337,105.562,0.905,35.0,10,0,2
Jewell,0.22666666666666666,0.7081666666666666,236135.33333333328,0.8313333333333334,0.00424,0.2756666666666667,-7.5100000000000025,0.2805,89.40183333333334,0.797,50.16666666666666,7,1,6
Jez Dior,0.0021864500000000004,0.6115,241869.5,0.6265,1.735e-05,0.10275,-7.7325,0.0549,90.03849999999998,0.1181,49.0,4,1,2
Jezzabell Doran,0.0335,0.53,209377.0,0.688,4.91e-05,0.0886,-7.482,0.16899999999999998,175.13,0.389,56.0,9,0,2
Jhameel,0.0121,0.695,201227.0,0.807,0.0,0.266,-5.122999999999998,0.0346,91.947,0.4,57.0,9,1,2
Jharna Dey,0.994,0.29,216680.0,0.118,0.947,0.115,-16.56,0.0431,73.625,0.366,0.0,3,1,2
Jhay Cortez,0.14432,0.8206,332322.6,0.6834,8.939999999999998e-07,0.17196000000000006,-6.0782,0.10476,105.9888,0.4834,79.4,10,0,5
Jhené Aiko,0.3990427586206895,0.5697241379310342,235575.7701149425,0.506206896551724,0.010113838390804595,0.16395402298850573,-8.965,0.16210574712643674,107.5746896551724,0.4001402298850576,61.18390804597701,1,0,87
Jhorrmountain,0.007390000000000002,0.847,137595.0,0.573,0.0149,0.0845,-6.032,0.253,99.919,0.332,72.0,0,1,1
Jian Wang,0.971,0.425,168787.0,0.0333,0.9,0.106,-28.34,0.0388,122.039,0.477,52.0,7,0,1
Jibbs,0.02416666666666667,0.7859999999999999,230147.0,0.652,8.533333333333332e-05,0.155,-6.268,0.25666666666666665,130.76200000000003,0.6900000000000001,54.0,4,0,3
Jidenna,0.0923,0.7695,232734.0,0.5966666666666667,2.803333333333333e-05,0.18071666666666664,-5.4545,0.041216666666666665,109.709,0.3998333333333333,55.83333333333334,7,1,6
Jigsaw,0.00703,0.611,171587.0,0.4970000000000001,0.0,0.162,-11.138,0.0275,134.96,0.603,48.0,11,0,2
Jikki,0.8815781250000002,0.4880937500000002,211292.078125,0.467890625,0.19766918749999995,0.3038593750000001,-10.204406249999998,0.11335624999999998,126.12487500000006,0.8053281250000002,0.65625,11,1,64
Jill Andrews,0.904,0.5379999999999999,203191.0,0.272,0.0006129999999999999,0.108,-10.783,0.0381,118.382,0.316,56.0,11,1,2
Jill Barber,0.86,0.616,163187.0,0.214,0.000164,0.0945,-9.634,0.0329,114.99,0.447,58.0,9,0,2
Jill Haworth,0.741,0.5645,255433.5,0.2835,0.0,0.3670000000000001,-11.8785,0.07105,98.8495,0.496,27.0,9,1,2
Jill Scott,0.2796000000000001,0.6610847457627119,262345.28813559323,0.4979457627118644,0.028900630508474568,0.19461016949152546,-9.09262711864407,0.16675423728813554,112.62389830508477,0.4668745762711866,43.79661016949152,1,0,59
Jill Sobule,1.6899999999999994e-05,0.524,187533.0,0.799,0.00436,0.249,-7.808,0.0362,115.197,0.55,41.0,7,1,2
Jill Tracy,0.609,0.535,275147.0,0.541,0.0787,0.14300000000000002,-10.309,0.0489,114.327,0.471,37.0,5,0,2
Jillian Jacqueline,0.304,0.547,213133.0,0.672,0.0,0.0996,-5.023,0.0496,155.791,0.28300000000000003,58.0,11,1,1
Jilly,0.004070000000000001,0.536,285400.0,0.902,0.0008820000000000002,0.0899,-4.1110000000000015,0.0336,154.024,0.625,43.0,1,1,2
Jim & Jesse,0.4399512195121951,0.6373658536585369,140460.43902439025,0.5610243902439024,8.204878048780487e-06,0.34505853658536584,-8.718756097560979,0.03548292682926829,119.01378048780485,0.8479268292682927,14.51219512195122,7,1,41
Jim Apostolou,0.988,0.506,190747.0,0.5429999999999999,0.0145,0.284,-10.04,0.041,144.731,0.8270000000000001,0.0,4,1,2
Jim Brickman,0.8442631578947372,0.4376315789473684,197214.1052631579,0.2618947368421053,0.5378975473684211,0.15490526315789474,-13.689947368421054,0.0366,118.1106315789474,0.2411052631578948,44.94736842105264,0,1,19
Jim Broadbent,0.00706,0.649,172400.0,0.8640000000000001,3.36e-06,0.377,-5.511,0.175,109.982,0.331,40.0,11,0,1
Jim Brown,0.779,0.674,125440.0,0.624,0.0,0.111,-8.754,0.0797,108.779,0.807,0.0,5,0,1
Jim Bryant,0.7911333333333334,0.3274666666666667,218669.4,0.17048666666666665,0.001654546,0.19246,-15.6824,0.06234666666666666,87.87033333333332,0.2854866666666666,21.8,1,1,15
Jim Capaldi,0.504,0.306,290667.0,0.313,0.0004730000000000001,0.213,-13.138,0.032,130.014,0.221,44.0,6,1,2
Jim Carmichael,0.94,0.5720000000000001,107627.0,0.376,0.0,0.199,-15.446,0.341,146.442,0.737,38.0,3,1,1
Jim Carrey,0.935,0.428,151533.0,0.517,2.68e-05,0.187,-8.068,0.0862,105.435,0.504,36.0,7,0,2
Jim Chapman,0.626,0.491,111256.0,0.439,0.0,0.321,-11.356,0.105,180.653,0.792,0.0,4,0,2
Jim Croce,0.6351056603773587,0.6121320754716982,177937.2641509434,0.4695698113207546,0.002194695849056604,0.16043018867924533,-13.473188679245286,0.06906792452830186,127.13962264150943,0.7597735849056606,38.58490566037736,4,1,106
Jim Cummings,0.6732727272727272,0.5077272727272728,105967.18181818182,0.4281454545454546,0.0040723063636363644,0.20554545454545456,-15.65645454545455,0.09450909090909088,106.17399999999999,0.516090909090909,48.27272727272727,9,1,11
Jim Diamond,0.163,0.488,248360.0,0.33,0.00074,0.104,-13.300999999999998,0.0264,78.363,0.17800000000000002,53.0,5,1,2
Jim Dineen,0.09355,0.494,281233.0,0.5715,0.00011415,0.0581,-13.7545,0.0364,128.37399999999997,0.585,40.5,9,1,2
Jim Ed Brown,0.787,0.5062857142857142,155714.2857142857,0.3958571428571429,1.3045714285714287e-05,0.2043428571428572,-10.988142857142856,0.03711428571428572,109.18114285714287,0.6735714285714286,37.42857142857143,9,1,7
Jim Ford,0.15645166666666668,0.6101666666666666,187626.66666666663,0.7975,0.01707616666666667,0.09214999999999997,-6.262666666666665,0.05605,121.81383333333332,0.7648333333333334,27.16666666666667,11,1,12
Jim Hall,0.972483870967742,0.5034999999999997,368543.61290322576,0.10283548387096772,0.8911471774193551,0.12811290322580648,-21.797838709677414,0.053372580645161295,107.03996774193544,0.3022677419354839,29.048387096774192,0,0,62
Jim Harbert & His Orchestra,0.687,0.516,153493.0,0.307,0.0,0.248,-15.11,0.0371,132.506,0.8079999999999999,6.5,7,1,4
Jim Hawthorne,0.9155,0.4047500000000001,203900.25,0.28175,0.0012223475,0.1637,-12.455,0.060225,97.51975,0.33175,0.0,0,1,4
Jim Hutchison,0.6559999999999999,0.505,267507.0,0.565,4.71e-05,0.409,-9.216,0.179,138.105,0.493,18.0,5,1,1
Jim Jackson,0.972,0.528,184398.0,0.134,0.0,0.258,-16.706,0.0712,113.485,0.33,8.0,0,1,2
Jim James,0.552,0.374,298707.0,0.3670000000000001,0.000389,0.0939,-7.3370000000000015,0.0251,150.951,0.322,47.0,9,1,1
Jim Jones,0.049841857142857146,0.6254285714285713,253054.2857142857,0.7097857142857142,0.00017157142857142862,0.3398571428571429,-6.241214285714286,0.29871428571428577,114.94471428571428,0.5805,46.0,1,1,14
Jim Morrison,0.5795173913043478,0.5180869565217392,117473.65217391304,0.32144347826086955,0.10339311304347824,0.2839347826086956,-20.23004347826087,0.20464347826086965,108.0203913043478,0.4195652173913044,39.60869565217392,9,1,23
Jim Nabors,0.8775,0.258,215353.5,0.3205,0.00030500000000000004,0.1135,-11.8355,0.034850000000000006,128.97350000000003,0.285,21.0,10,1,4
Jim Reeves,0.8290952380952377,0.4686349206349206,153825.9365079365,0.225488888888889,0.059362766349206376,0.1638476190476191,-15.802206349206346,0.03153492063492064,99.42207936507937,0.4148571428571429,33.8095238095238,9,1,63
Jim Stafford,0.546,0.6355,191970.25,0.483,0.0002369275,0.201,-12.268249999999998,0.067425,135.23825,0.63425,33.25,7,1,8
Jim Steinman,0.151,0.628,387267.0,0.637,0.00109,0.262,-13.175,0.0294,110.447,0.755,38.0,0,1,2
Jim Stewart,0.5361666666666667,0.5188333333333334,271404.33333333326,0.4903333333333333,0.5589833333333333,0.10131666666666668,-11.584000000000001,0.052083333333333336,113.12266666666666,0.393,32.166666666666664,9,1,6
Jim Sturgess,0.3116723076923077,0.40992307692307695,151129.15384615384,0.5307846153846155,0.01873090769230769,0.1975384615384616,-8.811000000000002,0.0616923076923077,109.70861538461538,0.3280384615384616,44.230769230769226,2,1,13
Jim and Jesse and the Virginia Boys,0.5316249999999999,0.6117499999999999,153336.875,0.3616249999999999,7.044000000000001e-05,0.189625,-11.416125,0.0307875,113.95674999999996,0.740875,13.75,9,1,16
Jim's Big Ego,0.0704,0.634,253200.0,0.7120000000000001,0.000119,0.6629999999999999,-8.005,0.146,118.128,0.354,41.0,2,1,2
Jimi Hendrix,0.2111393093457944,0.4245887850467293,247888.3644859813,0.7164607476635514,0.173331241682243,0.2663261682242989,-8.709448598130841,0.09865981308411224,120.28709345794388,0.5392102803738318,42.345794392523366,8,1,214
Jimmie Allen,0.41465,0.5740000000000001,183666.5,0.6679999999999999,0.0,0.09815,-5.966,0.0475,168.00800000000004,0.6315,69.5,2,1,4
Jimmie Dodd,0.851,0.703,161173.0,0.609,0.000515,0.525,-13.788,0.275,130.957,0.846,43.0,3,1,2
Jimmie Dolan,0.899,0.853,130880.0,0.507,0.000149,0.0905,-13.8,0.0815,118.028,0.89,10.0,4,0,2
Jimmie Grier & His Orchestra,0.964,0.396,196116.0,0.224,0.447,0.158,-13.941,0.0425,68.369,0.521,9.0,10,1,2
Jimmie Komack,0.858,0.6443333333333333,278080.0,0.29466666666666663,0.0,0.1632666666666667,-13.841666666666667,0.32333333333333336,125.43066666666668,0.629,8.666666666666666,8,1,3
Jimmie Lunceford,0.9223600000000002,0.6169999999999998,168424.08,0.3435920000000001,0.4377720244,0.17164000000000001,-12.393959999999998,0.10964799999999998,142.01472000000004,0.6959599999999999,8.4,5,1,50
Jimmie Lunceford & His Orchestra,0.9089285714285712,0.6412142857142857,179275.2857142857,0.2618214285714285,0.297816,0.1834857142857143,-12.061285714285713,0.14657857142857142,131.21499999999997,0.6693571428571427,0.9285714285714286,5,1,28
Jimmie Rodgers,0.9033076923076926,0.6055076923076925,180056.84615384613,0.514646153846154,0.0007311913846153844,0.18076923076923096,-6.111476923076924,0.03740461538461538,129.12832307692315,0.6436153846153844,8.707692307692307,1,1,65
Jimmie Thompson,0.91075,0.48775,162453.25,0.24775000000000005,0.0,0.2379,-15.4135,0.072525,91.949,0.44275,13.0,2,1,4
Jimmie Van Zant Band,0.00133,0.446,323268.0,0.841,0.00634,0.314,-7.49,0.051,159.51,0.7609999999999999,37.0,2,1,2
Jimmie Vaughan,0.31100000000000005,0.5426,334010.6,0.5958,0.014204,0.30060000000000003,-8.951,0.0464,145.5556,0.7657999999999999,43.0,0,0,5
Jimmie's Chicken Shack,0.0140116,0.509,204889.0,0.9033333333333332,5.733333333333332e-05,0.18373333333333333,-6.229,0.058766666666666675,144.36633333333333,0.5803333333333333,39.66666666666666,9,1,6
Jimmy & Walter,0.831,0.487,177831.0,0.645,0.537,0.519,-5.8439999999999985,0.0359,81.373,0.452,6.0,10,1,2
Jimmy Barnes,0.06587000000000001,0.3695,263106.5,0.8245,5.905e-05,0.0979,-7.346,0.055650000000000005,136.87900000000002,0.3765,52.0,11,1,4
Jimmy Bondoc,0.8270000000000001,0.505,312347.0,0.28300000000000003,0.0,0.0732,-8.37,0.0429,123.964,0.316,62.0,9,1,2
Jimmy Boyd,0.927,0.5025,149686.5,0.17500000000000002,0.0,0.141,-11.66,0.0318,115.3465,0.4605,6.5,10,1,4
Jimmy Boyd; Accompanied by Norman Luboff,0.947,0.506,149493.0,0.113,0.0,0.16899999999999998,-15.61,0.0329,115.942,0.451,13.0,10,1,2
Jimmy Bracken's Toe Ticklers,0.992,0.621,168760.0,0.464,0.7340000000000001,0.103,-11.3,0.14300000000000002,199.693,0.927,15.0,7,1,2
Jimmy Bryant,0.43875,0.7145,125333.5,0.62575,0.4257500000000001,0.1226,-10.37675,0.0351,114.77875,0.83525,9.75,7,1,4
Jimmy Buffett,0.3712288063660479,0.6361273209549071,226808.92042440322,0.4621220159151194,0.009146047453580905,0.18696843501326266,-13.360631299734747,0.04374031830238728,122.42741909814329,0.6674190981432364,34.44031830238727,7,1,377
Jimmy Carroll,0.8333333333333333,0.3906666666666667,405110.22222222225,0.4155555555555556,0.0005853333333333332,0.4632444444444446,-9.802888888888887,0.19736666666666666,93.21811111111113,0.4117777777777778,0.0,8,1,9
Jimmy Carroll & His Orchestra,0.8405,0.5409999999999999,126533.0,0.4425,0.0,0.2905,-12.72,0.08505000000000001,144.752,0.818,3.0,5,1,4
Jimmy Carroll Orchestra,0.9435,0.275,195147.0,0.2475,0.0022949999999999997,0.4995000000000001,-9.635,0.0353,82.0145,0.3,9.0,10,1,4
Jimmy Carroll Percussion Ensemble,0.3468,0.49,159120.0,0.2205,0.0074027150000000016,0.10185,-21.126,0.03815,106.8355,0.466,0.0,7,1,4
Jimmy Castor,0.398,0.713,150227.0,0.79,0.478,0.225,-8.853,0.0399,105.762,0.951,36.0,0,1,2
Jimmy Cliff,0.21676301369863,0.7385342465753423,237915.87671232875,0.5373287671232877,0.0019760408219178086,0.15411369863013696,-11.253684931506848,0.06426164383561643,121.32767123287675,0.8118082191780824,37.0958904109589,1,1,73
Jimmy Cobb,0.6991666666666667,0.4305000000000001,318937.66666666674,0.1841,0.5440796999999999,0.3851,-20.355500000000006,0.04583333333333334,108.30216666666666,0.27885,25.33333333333333,7,0,6
Jimmy Dawkins,0.125,0.5,239267.0,0.638,0.0285,0.199,-7.262,0.0461,122.621,0.746,50.0,2,1,2
Jimmy DeBerry,0.78,0.85,139187.0,0.315,0.000741,0.07400000000000001,-7.9060000000000015,0.0353,92.904,0.6559999999999999,1.0,2,1,2
Jimmy Dean,0.6535789473684213,0.6051754385964915,172494.91228070177,0.4239263157894739,7.188912280701757e-05,0.14155789473684213,-13.871964912280708,0.11968421052631582,116.05098245614029,0.6360877192982457,20.87719298245614,2,1,57
Jimmy Delgado,0.152,0.662,374813.0,0.764,0.0103,0.0803,-7.994,0.0819,135.90200000000002,0.769,29.0,7,1,1
Jimmy Dorsey,0.807,0.46925,166109.5,0.491125,0.3732899999999999,0.33187500000000003,-9.142000000000001,0.0632,133.91500000000002,0.6074999999999999,2.375,0,0,8
Jimmy Dorsey & His Orchestra,0.9658799999999998,0.36528,161238.52,0.6046400000000002,0.7837611999999999,0.60428,-11.407680000000001,0.16250399999999998,112.85871999999998,0.5753199999999999,3.68,4,1,25
Jimmy Douglas,0.00842,0.6535,368353.5,0.8059999999999999,0.31985,0.10125,-9.794,0.03205,115.768,0.9355,37.5,2,1,4
Jimmy Douglass,0.3264285714285715,0.6127142857142857,268866.71428571426,0.3737142857142857,8.66e-05,0.22071428571428572,-11.983857142857143,0.04031428571428571,92.22585714285714,0.6002857142857143,35.142857142857146,10,1,7
Jimmy Durante,0.7572121212121212,0.3715757575757575,171425.9090909091,0.29530303030303034,0.002585977272727272,0.2213030303030304,-12.136666666666667,0.05654848484848485,104.8699393939394,0.3513636363636363,26.63636363636364,0,1,66
Jimmy Eat World,0.020268266666666673,0.506794871794872,250261.5641025641,0.8362051282051278,0.06312129974358975,0.23880512820512825,-5.564410256410254,0.051830769230769236,135.59133333333332,0.4228205128205129,49.56410256410256,2,1,39
Jimmy Freudenberg,0.44575,0.64025,221520.0,0.40525,0.005297675,0.17075,-11.7175,0.031475,99.305,0.515,33.25,7,1,4
Jimmy Gilmer & The Fireballs,0.23,0.792,123693.0,0.8029999999999999,5.04e-06,0.0639,-7.4860000000000015,0.0667,132.845,0.8809999999999999,51.0,7,1,2
Jimmy Giuffre,0.9580967741935484,0.5383225806451611,305611.7741935484,0.08293548387096772,0.6310730354838711,0.1220967741935484,-20.131999999999994,0.07892258064516128,103.52929032258068,0.39574193548387104,11.193548387096774,8,1,31
Jimmy Gonzalez Y Grupo Mazz,0.3353333333333333,0.5693333333333332,241443.66666666663,0.7176666666666667,0.0,0.10736666666666668,-5.1640000000000015,0.048666666666666664,165.56799999999996,0.7196666666666668,43.33333333333334,11,1,6
Jimmy Hall,0.5565,0.306,418300.0,0.39645,0.2225344,0.4997,-15.846999999999998,0.047200000000000006,154.9905,0.2695,29.5,7,1,2
Jimmy Hamilton,0.5564699999999999,0.4519,315557.4,0.4159,0.4751203119999999,0.8206999999999999,-17.660700000000006,0.20048000000000005,113.3022,0.4445,1.3,5,0,10
Jimmy Heath,0.515,0.3915,340713.5,0.3145,0.0231023,0.2405,-16.085,0.03075,142.4215,0.7030000000000001,12.0,5,1,4
Jimmy Johnson,0.6031666666666667,0.5786666666666668,298682.0,0.38483333333333336,0.19185666666666668,0.19966666666666666,-15.543333333333335,0.043300000000000005,97.87016666666666,0.4771666666666667,16.0,3,1,6
Jimmy Johnson & His Orchestra,0.835,0.715,171173.0,0.39,0.28600000000000003,0.146,-13.103,0.0782,94.66,0.774,0.0,5,0,2
Jimmy Joyce & His Children's Chorus,0.8216000000000001,0.3684,172143.8,0.2752000000000001,0.0002596,0.4418,-12.9576,0.035120000000000005,85.77959999999999,0.496,12.4,7,1,10
Jimmy Keltner,0.5361666666666667,0.5188333333333334,271404.33333333326,0.4903333333333333,0.5589833333333333,0.10131666666666668,-11.584000000000001,0.052083333333333336,113.12266666666666,0.393,32.166666666666664,9,1,6
Jimmy Knepper Quintet,0.8314285714285713,0.5332857142857145,255495.1428571429,0.4632857142857142,0.0003089300000000001,0.18537142857142846,-11.476428571428572,0.0818,133.64571428571426,0.7290000000000001,2.2857142857142856,10,1,14
Jimmy LaFave,0.5593333333333333,0.3873333333333333,265720.33333333326,0.4593333333333333,1.6753333333333334e-05,0.7233333333333335,-14.199999999999998,0.20846666666666666,173.38766666666663,0.4226666666666667,46.33333333333334,9,1,3
Jimmy Larkin,0.966,0.616,1415707.0,0.209,0.0,0.127,-16.566,0.902,76.418,0.34600000000000003,16.0,7,1,1
Jimmy Lunceford and His Orchestra,0.841,0.68,169800.0,0.654,0.894,0.221,-10.284,0.0828,120.022,0.635,12.0,0,0,2
Jimmy Martin,0.5383333333333334,0.5873333333333333,176297.66666666663,0.7216666666666667,5.863333333333333e-06,0.201,-6.4816666666666665,0.035133333333333336,111.36666666666666,0.9043333333333332,24.66666666666667,9,1,6
Jimmy McGriff,0.344025,0.6849999999999999,246783.25,0.726,0.8315000000000001,0.12955,-9.44825,0.04605,113.03325,0.8675,30.0,9,1,8
Jimmy McHugh,0.8305,0.5720000000000001,785953.5,0.2785,0.0,0.1245,-15.2315,0.4817,98.635,0.5225000000000001,8.0,7,1,2
Jimmy McPartland,0.992,0.621,168760.0,0.464,0.7340000000000001,0.103,-11.3,0.14300000000000002,199.693,0.927,15.0,7,1,1
Jimmy Murphy,0.775,0.64,113493.0,0.7,0.0007700000000000001,0.105,-6.046,0.0366,105.123,0.873,2.0,7,1,2
Jimmy Page,0.2725,0.4655,274620.5,0.627,0.008010999999999999,0.5305,-10.0615,0.04765,140.84349999999995,0.7325,30.0,9,1,4
Jimmy Raney,0.92175,0.5495,252966.75,0.257,0.13608270000000006,0.13505,-16.637,0.0461,114.5145,0.67875,5.5,7,1,4
Jimmy Ray,0.13,0.75,201200.0,0.914,2.33e-05,0.392,-5.7070000000000025,0.0704,99.083,0.672,43.0,10,0,2
Jimmy Reed,0.7546111111111111,0.6354444444444444,158727.94444444447,0.5052222222222221,0.0032239105555555555,0.13113333333333335,-9.749111111111112,0.04232777777777778,116.03988888888892,0.6935,13.388888888888893,9,1,36
Jimmy Riley,0.0575,0.691,303027.0,0.544,0.612,0.0724,-11.335,0.0386,148.266,0.884,27.0,10,0,1
Jimmy Rogers,0.7395,0.5645,168820.0,0.3835000000000001,0.00125245,0.2265000000000001,-13.3685,0.06839999999999999,95.644,0.636,41.0,11,1,4
Jimmy Ross,0.0317,0.8190000000000001,427433.0,0.615,0.25,0.0777,-9.957,0.0717,118.198,0.877,35.0,9,0,2
Jimmy Ruffin,0.435384,0.5492,183496.0,0.637,0.0,0.3078,-7.8018,0.029060000000000002,111.01719999999996,0.6797999999999998,42.8,10,1,10
Jimmy Rushing,0.7941818181818182,0.6131818181818182,204860.54545454547,0.24027272727272725,0.00036498,0.1449090909090909,-13.072272727272727,0.06660909090909091,107.7838181818182,0.4788181818181818,11.454545454545455,10,0,11
Jimmy Rushing And His Orchestra,0.504,0.522,197753.0,0.3425,0.000147,0.1834,-12.031,0.035750000000000004,89.7325,0.6345,0.0,1,1,4
Jimmy Sabater,0.833,0.568,510400.0,0.757,0.0488,0.713,-5.341,0.0608,76.169,0.745,34.0,5,1,2
Jimmy Scott,0.7623333333333333,0.289,201533.33333333328,0.11500000000000005,0.00047879999999999993,0.14366666666666664,-15.396333333333333,0.03583333333333333,145.1883333333334,0.14213333333333333,21.33333333333333,5,0,6
